Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,HV_EWMA,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,VVIX,VIX,SPY_Change_Pct,Snapshot_Age_Hours,Snapshot_Age_Trading_Days,Stock_Price,Stock_Price_Source,YF_Demand_Status,Resolution_Path,iv_7d,iv_14d,iv_21d,iv_30d,iv_60d,iv_90d,iv_120d,iv_180d,iv_360d,IV_History_Count,IV_Maturity_Level,IV_Rank_20D,IV_Rank_30D,IV_Rank_60D,IV_Rank_252D,IV_7D_5D_ROC,IV_30D_5D_ROC,IV_30D_10D_ROC,IV_90D_10D_ROC,IV_30D_Mean_30,IV_30D_Std_30,IV_30D_ZScore_30,Slope_30_7,Slope_30_21,Slope_90_30,Slope_180_90,Surface_Steepness,Surface_Shape,IV_Regime,Structural_IV_Cycle,LongTerm_ZScore,IV_Rank_Source,Regime_Days_In,IV_Trend_7D,HV_Accel_Proxy,IV_Maturity_State,Regime,HV_Trend_30D,Recent_Vol_Spike,Regime_Original,Regime_Adjusted,VVIX_Override_Applied,VVIX_Flag,IV_Timing_State,IV_Chase_Risk,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,Step2_Warning,RV_IV_Ratio,OHLC_Status,OHLC_Bar_Count,OHLC_Last_Date,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,IVHV_gap_30D,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,IVHV_gap_10D,ShortTerm_Front_Rich,IVHV_gap_EWMA,ShortTerm_EWMA_Rich,ShortTerm_EWMA_Cheap,Gap_Trigger_Type,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol,Chart_Regime,Chart_EMA_Signal,Chart_Signal_Type,Days_Since_Cross,Has_Crossover,Trend_Slope,SMA20,SMA50,Atr_Pct,Chart_Source,EMA9,EMA21,MACD,MACD_Signal,UpperBand_20,MiddleBand_20,LowerBand_20,SlowK_5_3,SlowD_5_3,PCS_Score_V2
BAX,2026-03-05 09:34:02.008,2026-03-05,,schwab,18.615,2731363.0,lastPrice,2026-03-05 17:34:04.335,2026-03-05 17:33:57.083,4.925,True,OPEN,OK,COMPUTED,44.35,42.364,,43.939,75.096,46.434,46.434,,46.08,,49.285,,,,,,,,,,,,,,,,26.64766209371871,76.63219669559493,65.19574965249846,50.746472220274974,52.10042244676344,26.64766209371871,76.63219669559493,65.19574965249846,50.746472220274974,52.10042244676344,47.281690074508816,55.17076378913915,51.828852599888734,-38.54808755877976,High_Contraction,59.39494274646988,18.96,18.525,18.71,19.03,37.74,17.4,-0.415,-2.18076721,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,18.615,SCHWAB_LAST_PRICE,NOT_NEEDED,,48.007,41.573,44.388,45.16,64.316,45.742,45.742,45.172,49.224,6.0,1.0,,,,,-0.009879140370416187,0.0934889464635947,,,,,,-2.8470000000000013,0.7719999999999985,0.5820000000000007,-0.5700000000000003,1.2169999999999987,CONTANGO,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Bearish,-8.421559191530317,-5.628564344160665,Falling,15.850335473173043,39.731025893242325,Moderate,26.557518506261644,True,,0.6044179090616911,OK,125,2026-03-04,,0.0,,,False,Bearish,2.3368251410153227,1.6815554387808735,20.68965517241365,NORMAL,NO_GAP,NEAR_LOW,50.67567567567568,6.982758620689655,5.973451327433627,NEAR_52W_LOW,CONTRARIAN,-0.415,-2.18076721,STRONG_DOWN_DAY,LATE_SHORT,,False,-21.256749652498463,43.939,65.19574965249846,21.256749652498463,24.34952777972503,-5.666422446763441,-5.748852599888735,-2.543852599888737,-32.60450223488434,47.982700499910905,-10.875962575070155,-11.091992802289196,-4.908178499583837,True,True,True,True,False,True,True,False,False,True,False,True,17.29133790628129,True,-15.45594274646988,False,True,BOTH,True,False,False,False,False,True,False,False,True,False,Neutral,Bearish,Bearish,2,True,-0.8508,20.78,20.17,4.67,SCHWAB,19.995730099265828,20.331099219330046,-0.17643175528773725,0.09952447573960417,22.864926857230778,20.779999999999994,18.69507314276921,20.35541949121658,21.00235275265815,
BBY,2026-03-05 09:34:02.008,2026-03-05,,schwab,65.7,1517649.0,lastPrice,2026-03-05 17:34:04.576,2026-03-05 17:34:04.034,-2.026,True,OPEN,OK,COMPUTED,44.981,44.386,,42.576,41.715,42.257,42.257,,39.409,,44.404,,,,,,,,,,,,,,,,46.58279411289798,41.61104988638502,36.79710563004091,35.2182959100244,33.030036316187086,46.58279411289798,41.61104988638502,36.79710563004091,35.2182959100244,33.030036316187086,35.29293251382797,34.62862926527476,34.25035028410321,9.785688482857068,Normal,39.916144143493305,67.23,65.27,66.91,67.39,84.99,54.99,-1.69,-2.50779047,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,65.7,SCHWAB_LAST_PRICE,NOT_NEEDED,,42.988,42.696,45.604,43.88,37.707,42.607,42.607,40.171,43.203,6.0,1.0,,,,,-0.5140567242802075,-0.25306824178255904,,,,,,0.892000000000003,-1.7239999999999966,-1.2730000000000032,-2.436,0.2150000000000034,INVERTED,,,,,0,Falling,Unknown,IMMATURE,Unknown,Unknown,True,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Bullish,2.7850649746812395,0.5193774630156195,Stable,20.62812082205068,55.58825391877053,Moderate,45.573998953997,True,,1.0704152328541197,OK,125,2026-03-04,,0.0,,,False,Bullish,2.983257229832584,0.7122718504229173,21.93877551020434,NORMAL,NO_GAP,NEAR_LOW,22.69678785739498,19.47626841243863,35.70000000000001,MID_RANGE,NEUTRAL,-1.69,-2.50779047,STRONG_DOWN_DAY,LATE_SHORT,,False,5.77889436995909,42.576,36.79710563004091,5.77889436995909,6.4967040899756014,9.226963683812912,5.158649715896786,10.15364971589679,15.704752509776853,18.446957531884458,27.93506975131916,15.061596956253892,29.645389409665263,True,True,True,True,True,False,True,False,True,False,True,False,-4.006794112897978,False,2.659855856506695,True,False,BOTH,True,False,False,False,True,False,False,False,True,False,Ranging,Bearish,Bearish,113,True,0.4163,65.56,67.04,3.79,SCHWAB,64.51344357961875,65.16696793589475,-0.9325074781310008,-1.1802895345021533,70.46639696475064,65.564,60.66160303524934,66.58688422326924,47.19622110186293,
BG,2026-03-05 09:34:02.008,2026-03-05,,schwab,112.77,499886.0,lastPrice,2026-03-05 17:33:55.278,2026-03-05 17:33:43.092,18.916,True,OPEN,OK,COMPUTED,,39.869,,36.26154399069744,,,35.683,,36.535,,36.542,,,,,,,,,,,,,,,,21.3411391007718,26.36398751541017,23.991793230618196,26.133571244841967,24.553811446834516,21.3411391007718,26.36398751541017,23.991793230618196,26.133571244841967,24.553811446834516,30.82689709265599,30.838526125371523,30.779373125314123,-2.650654129846398,Normal_Compression,26.04916319311703,115.145,111.72,115.145,115.01,124.78,68.3301,-2.24,-1.94765673,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,112.77,SCHWAB_LAST_PRICE,NOT_NEEDED,,,39.155,39.155,35.771006154226555,,,35.693,34.672,36.256,6.0,1.0,,,,,,0.09897179147251442,,,,,,,-3.383993845773446,,,,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,-4.036779921233558,5.272696650605603,Falling,40.715601934264264,45.1756476567659,Strong,23.07377388031913,True,,0.6363152624234227,OK,125,2026-03-04,Descending Triangle,64.0,,,False,Bidirectional,3.037155271792141,0.1173810972958794,30.656934306569283,NORMAL,NO_GAP,MID_RANGE,9.62493989421382,65.03707736414844,78.7244972976037,MID_RANGE,NEUTRAL,-2.24,-1.94765673,NORMAL,MODERATE,,False,12.269750760079244,36.26154399069744,23.991793230618196,12.269750760079244,,,5.755626874685873,5.762626874685878,51.14144925365836,,,18.699623449940336,18.72236595340688,True,False,True,True,True,False,False,False,True,False,True,False,14.920404889925639,True,10.212380797580408,True,False,BOTH,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,55,True,-1.9577,119.85,109.25,3.08,SCHWAB,118.99679000578764,118.11872926579926,2.1156651683945427,3.5008501616747116,125.3097784649297,119.84799999999998,114.38622153507026,25.075912035564873,32.55854863551669,
BIIB,2026-03-05 09:34:02.008,2026-03-05,,schwab,187.14,280222.0,lastPrice,2026-03-05 17:34:03.835,2026-03-05 17:32:50.214,71.794,True,OPEN,OK,COMPUTED,30.309,32.218,,31.478,35.365,35.483,34.999,,34.272,,35.175,,,,,,,,,,,,,,,,32.077396240208415,42.0359204170944,37.7922333925713,35.85886897718874,32.926795262014494,32.077396240208415,42.0359204170944,37.7922333925713,35.85886897718874,32.926795262014494,33.84796037263981,33.66644514422349,33.37888900273413,-5.7148371523628825,Normal,36.19908915089714,190.99,185.95,187.965,189.94,202.41,110.035,-2.8,-1.47414973,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,187.14,SCHWAB_LAST_PRICE,NOT_NEEDED,,30.316,32.408,28.274,30.166,34.822,34.964,34.334,34.052,35.916,6.0,1.0,,,,,0.24998969199686633,-0.042987214872624614,,,,,,-0.14999999999999858,1.8919999999999995,4.797999999999998,-0.911999999999999,5.599999999999998,CONTANGO,,,,,0,Falling,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,-0.9676948424367529,4.110141667406636,Falling,21.327378981918844,52.604879820863225,Moderate,31.804529792936485,True,,1.0103732699960761,OK,125,2026-03-04,,0.0,,,False,Bidirectional,2.693170888105173,1.0398020427503394,23.61111111111097,NORMAL,NO_GAP,NEAR_LOW,7.544093671261306,70.07315854046439,83.46955345060893,MID_RANGE,NEUTRAL,-2.8,-1.47414973,NORMAL,MODERATE,,False,-6.314233392571296,31.478,37.7922333925713,6.314233392571296,-0.4938689771887397,2.556204737985503,0.8931109972658717,1.7961109972658704,-16.707754016497116,-1.3772575412317367,7.763296481314204,2.6756762251515185,5.380978968828914,True,False,False,False,False,True,False,False,False,False,False,False,-0.5993962402084136,False,-4.721089150897136,False,True,BOTH,True,False,False,False,False,True,False,False,True,False,Trending,Bullish,Bullish,33,True,-2.1346,191.8,182.44,3.03,SCHWAB,189.73286944420883,188.76737064156498,2.041489137042447,3.3095007469813362,200.32104639284594,191.79599999999994,183.27095360715393,36.026474496070946,29.49327699904386,
BKR,2026-03-05 09:34:02.008,2026-03-05,,schwab,60.11,3009753.0,lastPrice,2026-03-05 17:34:04.250,2026-03-05 17:34:04.201,-2.193,True,OPEN,OK,COMPUTED,,40.271,,39.17609405346217,,36.662,36.412,,33.958,,32.618,,,,,,,,,,,,,,,,28.72426778832577,31.962333131509684,30.700221028896717,32.847671334802364,31.861093240342527,28.72426778832577,31.962333131509684,30.700221028896717,32.847671334802364,31.861093240342527,31.27739362495089,29.652108162057857,31.59197195808344,-1.9759532405709488,Normal_Compression,31.650236643677417,61.04,59.94,60.505,60.88,67.0,33.6,-0.77,-1.26478318,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,60.11,SCHWAB_LAST_PRICE,NOT_NEEDED,,,38.841,38.841,37.70822725120569,,37.677,36.448,34.011,31.82,6.0,1.0,,,,,,0.08321598913194368,,,,,,,-1.1327727487943093,-0.03122725120569214,-3.665999999999997,,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,-1.470338331566548,10.533750195177024,Rising,40.59564317812567,52.6669285309988,Strong,29.701445889810646,True,,0.7581523019951447,OK,125,2026-03-04,,0.0,,,False,Bidirectional,1.829978372982867,0.6159658344283837,15.45454545454559,NORMAL,NO_GAP,NEAR_LOW,10.28358208955224,78.8988095238095,79.37125748502993,MID_RANGE,NEUTRAL,-0.77,-1.26478318,NORMAL,MODERATE,,False,8.475873024565455,39.17609405346217,30.700221028896717,8.475873024565455,,4.800906759657472,2.3660280419165574,1.026028041916561,27.608508149135158,,15.068242396587204,7.489333192166124,3.2477492803485197,True,False,True,False,True,False,False,False,True,False,False,False,10.451826265136404,True,7.525857409784756,True,False,BOTH,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,57,True,-0.0782,61.79,55.08,3.02,SCHWAB,63.00012956852137,61.25450248820895,2.3112127650627556,2.739175586870439,66.38533924017592,61.788499999999964,57.191660759824,20.164628449283043,45.71118291717884,
BLDR,2026-03-05 09:34:02.008,2026-03-05,,schwab,97.13,1225506.0,lastPrice,2026-03-05 17:34:04.335,2026-03-05 17:34:02.923,-0.915,True,OPEN,OK,COMPUTED,,58.255,,53.249661167265394,53.672,50.705,50.705,,48.74,,44.926,,,,,,,,,,,,,,,,45.64803176700053,45.24391645065444,43.734541710879405,48.32210819172799,47.22107061423881,45.64803176700053,45.24391645065444,43.734541710879405,48.32210819172799,47.22107061423881,45.22363298590661,46.42074567132954,47.41646245093188,1.9134900561211268,High_Compression,47.78977412341436,99.1199,95.75,95.91,95.99,151.03,94.17,1.14,1.18762371,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,97.13,SCHWAB_LAST_PRICE,NOT_NEEDED,,,53.218,53.218,50.923366811422774,51.971,49.204,49.204,48.829,53.61,6.0,1.0,,,,,,0.0028776998930569626,,,,,,,-2.2946331885772295,-1.7193668114227734,-0.375,,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Bearish,-14.865877615818867,-15.666567095991994,Stable,24.82766407195665,29.36100455136882,Moderate,42.4589079074385,True,,0.7973554568557446,OK,125,2026-03-04,,0.0,Bearish Engulfing,Strong,True,Bearish,3.469473900957481,0.08334201479320585,40.950770052523666,NORMAL,NO_GAP,MID_RANGE,35.68827385287692,3.1432515663162297,5.205768554343992,NEAR_52W_LOW,CONTRARIAN,1.14,1.18762371,NORMAL,MODERATE,,False,9.515119456385989,53.249661167265394,43.734541710879405,9.515119456385989,5.349891808272005,3.4839293857611864,1.3235375490681207,-2.4904624509318793,21.756531757640456,11.071312921706975,7.37791274200941,2.7913038650611295,-5.252316014736637,True,True,False,True,True,False,True,False,False,False,False,True,7.601629400264862,True,5.459887043851033,True,False,BOTH,True,False,False,False,True,False,False,False,True,False,Trending,Bearish,Bearish,14,True,-6.6483,112.75,113.82,5.37,SCHWAB,103.17906214542312,109.16318283093767,-5.115764332759937,-3.014889392021093,132.45898413674362,112.75150000000004,93.04401586325645,13.364326752677485,17.130788771104495,
BMY,2026-03-05 09:34:02.008,2026-03-05,,schwab,60.51,4816836.0,lastPrice,2026-03-05 17:34:02.771,2026-03-05 17:33:59.155,2.853,True,OPEN,OK,COMPUTED,28.775,29.253,,30.052,27.137,24.997,24.997,,24.468,,24.948,,,,,,,,,,,,,,,,24.46832692455244,27.7639989693562,25.61116033674758,25.143078015514607,28.582289515381294,24.46832692455244,27.7639989693562,25.61116033674758,25.143078015514607,28.582289515381294,28.053406883942586,27.701615549697458,27.371902220437967,-1.1428334121951416,Normal_Compression,25.97578483516466,61.995,60.255,61.8,62.33,63.33,42.52,-1.82,-2.91994224,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,60.51,SCHWAB_LAST_PRICE,NOT_NEEDED,,28.117,28.935,27.94,29.963,27.15,25.393,25.393,25.026,23.837,6.0,1.0,,,,,0.20580667295651425,0.20367171493994296,,,,,,1.846,2.0229999999999997,-4.57,-0.3670000000000009,-4.280000000000001,FLAT,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,True,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Bullish,2.5299381497565534,8.78253615322055,Stable,40.02017812406707,64.95205638971906,Strong,18.213169499070112,True,,0.6060551543680991,OK,125,2026-03-04,,0.0,,,False,Bullish,2.8755577590480828,0.8503128509545984,14.655172413792886,NORMAL,NO_GAP,NEAR_LOW,4.452865940312649,42.30950141110064,86.44882268140317,MID_RANGE,NEUTRAL,-1.82,-2.91994224,STRONG_DOWN_DAY,LATE_SHORT,,False,4.440839663252419,30.052,25.61116033674758,4.440839663252419,1.993921984485393,-3.5852895153812945,-2.903902220437967,-2.4239022204379665,17.33947078094928,7.930301863817302,-12.543745011930918,-10.609062523501528,-8.85543942440396,True,False,True,True,True,False,False,False,False,True,False,True,5.58367307544756,True,4.0762151648353395,True,False,BOTH,False,True,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,121,True,0.7619,60.79,57.3,2.12,SCHWAB,61.50970909228059,60.26063924512638,1.48175944435161,1.5369068212494463,63.02661495565277,60.79199999999994,58.55738504434711,61.69257625358509,66.3448213295569,
BR,2026-03-05 09:34:02.008,2026-03-05,,schwab,191.36,217189.0,lastPrice,2026-03-05 17:34:01.446,2026-03-05 17:34:02.009,-0.001,True,OPEN,OK,COMPUTED,,35.224,,33.16285053554439,,33.414,33.414,,31.446,,,,,,,,,,,,,,,,,,17.39010930188327,37.1179975112597,38.930881938328945,30.184965375928467,26.674450985949232,17.39010930188327,37.1179975112597,38.930881938328945,30.184965375928467,26.674450985949232,24.08664538898908,24.06379466975906,23.56030928142692,-21.540772636445674,Normal_Contraction,32.07321676271402,191.54,187.12,187.78,188.74,271.91,163.71,2.62,1.38815301,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,191.36,SCHWAB_LAST_PRICE,NOT_NEEDED,,,33.676,33.676,32.509115908354964,,32.765,32.765,30.964,,6.0,1.0,,,,,,-0.0019024519788452103,,,,,,,-1.1668840916450378,0.25588409164503645,-1.801000000000002,,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,4.883524495421007,-6.359088139743959,Falling,42.556976642073394,51.38237399113477,Strong,19.76685843385894,True,,0.5960542629673089,OK,125,2026-03-04,Ascending Triangle,63.0,,,False,Bidirectional,2.3097826086956452,0.508636219137442,95.92760180995523,NORMAL,NO_GAP,NEAR_HIGH,29.62377257180685,16.889621892370656,25.55452865064695,MID_RANGE,NEUTRAL,2.62,1.38815301,NORMAL,MODERATE,,False,-5.768031402784551,33.16285053554439,38.930881938328945,5.768031402784551,,6.73954901405077,7.8856907185730805,,-14.81608202948442,,25.265933374227,33.47023430116655,,True,False,True,False,False,True,False,False,True,False,False,False,15.772741233661122,True,1.0896337728303749,False,False,BOTH,True,False,False,False,False,True,False,False,True,False,Trending,Bearish,Bearish,65,True,5.2106,179.95,201.56,2.93,SCHWAB,183.80829038206647,185.3160553905127,-4.030377330552341,-7.001481979372978,193.6907460854283,179.952,166.2132539145717,86.85410402617441,90.26021017725243,
BRO,2026-03-05 09:34:02.008,2026-03-05,,schwab,72.82,1427698.0,lastPrice,2026-03-05 17:33:54.582,2026-03-05 17:33:54.505,7.503,True,OPEN,OK,COMPUTED,,34.054,,34.09700819720112,,34.835,34.835,,34.879,,,,,,,,,,,,,,,,,,12.292656944955391,33.75586196907491,36.67223587167412,29.912605688456313,28.910887518633754,12.292656944955391,33.75586196907491,36.67223587167412,29.912605688456313,28.910887518633754,28.1826390404426,26.166426790497443,27.884301665370103,-24.379578926718725,Normal_Contraction,28.692267005308032,73.8,71.925,72.27,71.85,125.675,65.68,0.97,1.35003479,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,72.82,SCHWAB_LAST_PRICE,NOT_NEEDED,,,35.237,35.237,33.99084153751671,,35.858,35.858,34.796,,6.0,1.0,,,,,,0.09541399146127813,,,,,,,-1.2461584624832938,1.8671584624832889,-1.0619999999999976,,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,2.076333491976674,-4.318644880348362,Falling,22.519361296910336,49.13571906849777,Moderate,11.861498844448889,True,,0.34787506211241576,OK,125,2026-03-04,,0.0,,,False,Bidirectional,2.5748420763526507,0.5845511482254722,47.73333333333312,NORMAL,NO_GAP,MID_RANGE,42.056892778993436,10.870889159561488,11.900991749312421,MID_RANGE,NEUTRAL,0.97,1.35003479,NORMAL,MODERATE,,False,-2.5752276744729983,34.09700819720112,36.67223587167412,2.5752276744729983,,5.924112481366247,6.994698334629895,,-7.022281606947564,,20.49093953808238,25.084717625604757,,True,False,True,False,False,True,False,False,True,False,False,False,21.80435125224573,True,5.404741191893088,True,False,ABS,False,False,True,False,False,False,False,False,False,True,Neutral,Bearish,Bearish,63,True,1.1887,70.39,75.09,2.69,SCHWAB,71.21471574028577,71.49940123844225,-0.8493809771306928,-1.5176304418621185,74.25436225828814,70.38849999999991,66.52263774171168,74.91092601969837,81.87853101881687,
CAG,2026-03-05 09:34:02.008,2026-03-05,,schwab,18.9398,2707187.0,lastPrice,2026-03-05 17:34:03.960,2026-03-05 17:34:02.003,0.005,True,OPEN,OK,COMPUTED,29.411,28.268,,35.155,52.863,31.26,31.26,,33.033,,32.459,,,,,,,,,,,,,,,,24.81327271642343,28.05500579063267,31.67707645918264,29.285474822209068,27.65330911347665,24.81327271642343,28.05500579063267,31.67707645918264,29.285474822209068,27.65330911347665,27.150322593085203,26.12612730278402,26.825532190450545,-6.86380374275921,Normal,28.842516885548875,18.955,18.64,18.82,18.85,28.515,15.96,0.0898,0.47639257,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,18.9398,SCHWAB_LAST_PRICE,NOT_NEEDED,,29.118,29.68,27.576,33.682,24.414,31.481,31.481,33.123,32.078,6.0,1.0,,,,,0.13622351426230148,0.25459082951540213,,,,,,4.564000000000004,6.106000000000002,-2.2010000000000005,1.641999999999996,2.9600000000000044,FLAT,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,True,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,-1.6615801966768409,4.2576962644218534,Falling,19.954794178869065,51.5143977277208,Moderate,25.03958983008224,True,,0.7122625467240005,OK,125,2026-03-04,,0.0,,,False,Bidirectional,1.6631643417565005,0.15915119363395827,95.17460317460423,NORMAL,NO_GAP,NEAR_HIGH,33.57951955111345,18.67042606516291,23.733970529669463,MID_RANGE,NEUTRAL,0.0898,0.47639257,FLAT_DAY,EARLY,,False,3.477923540817361,35.155,31.67707645918264,3.477923540817361,23.577525177790932,3.606690886523353,6.207467809549456,5.633467809549458,10.979307213842239,80.509280866809,13.042529093798965,23.140147846756285,21.00039533066517,True,True,True,True,True,False,True,False,True,False,True,False,10.34172728357657,True,6.312483114451126,True,False,BOTH,False,False,True,False,False,False,False,False,False,True,Ranging,Bullish,Bullish,41,True,0.0812,19.17,18.08,2.98,SCHWAB,18.96441836274126,18.84949469333938,0.19878589700932991,0.2816484841696772,20.05208983697179,19.168499999999998,18.284910163028208,53.11355311355311,64.6963452127771,
CAH,2026-03-05 09:34:02.008,2026-03-05,,schwab,218.025,978143.0,lastPrice,2026-03-05 17:34:01.066,2026-03-05 17:33:44.325,17.683,True,OPEN,OK,COMPUTED,31.102,29.365,,31.015,31.942,35.605,35.605,,29.656,,28.292,,,,,,,,,,,,,,,,18.228862016334247,42.86145579779286,39.683423123344866,30.282466562279925,35.74652916054571,18.228862016334247,42.86145579779286,39.683423123344866,30.282466562279925,35.74652916054571,33.40771067706638,32.73508421684439,30.602704040960575,-21.45456110701062,Normal_Contraction,32.862945680894114,222.385,216.36,222.1,223.18,233.6,120.72,-5.155,-2.30979478,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,218.025,SCHWAB_LAST_PRICE,NOT_NEEDED,,32.627,33.206,31.377,31.254,28.468,36.011,36.011,29.487,28.869,6.0,1.0,,,,,0.2350291467938528,-0.6708372827804107,,,,,,-1.373000000000001,-0.12299999999999756,4.7570000000000014,-6.5240000000000045,-3.7580000000000027,INVERTED,,,,,0,Falling,Unknown,IMMATURE,Unknown,Unknown,True,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,-0.2990848762226277,3.886020492329805,Stable,9.870351548072602,52.50853106799087,Weak,14.219980972435058,True,,0.4584872149745303,OK,125,2026-03-04,,0.0,,,False,Bidirectional,2.7634445591101833,0.483914329240977,27.634854771784205,NORMAL,NO_GAP,NEAR_LOW,6.667380136986297,80.60387673956264,86.20216158752658,MID_RANGE,NEUTRAL,-5.155,-2.30979478,STRONG_DOWN_DAY,LATE_SHORT,,False,-8.668423123344866,31.015,39.683423123344866,8.668423123344866,1.659533437720075,-0.14152916054571563,-0.9467040409605758,-2.310704040960573,-21.84393996556569,5.480179212968083,-0.3959242026269915,-3.0935306883125357,-7.550653164072632,True,False,False,True,False,True,False,False,False,False,False,True,12.786137983665753,True,-1.8479456808941137,False,False,BOTH,True,False,False,False,False,True,False,False,True,False,Neutral,Bullish,Bullish,75,True,1.1175,223.85,214.83,2.4,SCHWAB,225.76567138743317,222.92664090791922,3.589206662492444,4.020342469153077,233.93808260610757,223.8494999999999,213.7609173938922,39.593156191138526,60.99017041518673,
